anime_id,name,genre,type,episodes,rating,members,sentiment
33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,TV,25,8.5,24,Positive
13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1,5.14,109,Neutral
30121,Fushigina Ano Ko wa Sutekina Kono Ko,"Adventure, Kids",TV,Unknown,4.0,40,Neutral
17623,Futago no Monchhichi,"Comedy, Kids",TV,130,4.86,85,Neutral
29179,Futago no Ookami Daibouken,"Kids, Music",Music,1,4.2,85,Neutral
23343,Futari no Oujisama,"Fantasy, Slice of Life",Movie,1,6.5,77,Neutral
25633,Futari no Tarou,"Adventure, Kids",OVA,1,6.67,45,Neutral
32322,Futari wa 80-sai,"Kids, Music",Music,1,4.67,43,Neutral
30118,Futari wa Nakayoshi: Goo to Sue,"Kids, Slice of Life",TV,84,4.75,40,Neutral
29653,Futari Zamurai Homare no Kawakiri,"Drama, Historical, Samurai",Movie,1,4.82,97,Neutral
9759,Future GPX Cyber Formula Graffiti,"Action, Sci-Fi, Sports",OVA,1,6.55,223,Neutral
25503,Fuusen Inu Tinny,"Adventure, Kids",TV,26,5.89,151,Neutral
31640,Fuusen Inu Tinny 2nd Season,"Adventure, Kids",TV,Unknown,3.75,87,Negative
5594,Fuusen no Doratarou,Kids,TV,13,5.95,112,Neutral
30530,Fuusen Shoujo Temple-chan Movie,"Adventure, Comedy, Kids, Music",Movie,1,4.75,44,Neutral
16838,Gaegujang-i Cheonsadeul,"Adventure, Kids",Movie,1,5.09,86,Neutral
24355,Gaia Getter A-kun,"Comedy, Kids, Sci-Fi, Space",ONA,2,3.48,83,Negative
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",TV,22,5.0,72,Neutral
23609,Gaki Deka (OVA),"Comedy, Ecchi, Kids, Parody, Shounen",OVA,3,4.78,62,Neutral
31694,Gakken ka Nani ka no Mukashi no Video,"Kids, Music",Special,1,4.6,39,Neutral
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",TV,33,6.53,341,Neutral
20353,Gakkou no Yuurei,"Demons, Horror, School",OVA,6,5.17,256,Neutral
29445,Gakkyuu Ou Yamazaki Specials,Comedy,Special,2,6.29,42,Neutral
33827,Gakushuu Animation Nihon Koku Kenpou,Historical,OVA,1,6.0,20,Neutral
20175,Gamba to Kawauso no Bouken,"Adventure, Kids",Movie,1,6.5,95,Neutral
30738,Gamba: Gamba to Nakama-tachi,"Adventure, Kids",Movie,1,5.55,185,Neutral
12243,Game Center Arashi,"Comedy, Game, Kids, Shounen",TV,26,5.85,144,Neutral
10852,Game Tengoku OVA,"Action, Adventure, Comedy, Mecha",OVA,1,4.96,115,Neutral
23347,Gan to Gon,"Comedy, Kids",TV,260,6.7,61,Neutral
9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,"Comedy, Shounen",OVA,1,6.08,125,Neutral
8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,OVA,1,6.06,128,Neutral
20199,Ganbare Gonbe,"Comedy, Kids, Parody",TV,77,6.67,62,Neutral
23863,Ganbare Swimmy,Adventure,Movie,1,7.6,55,Positive
11593,Ganbare! Bokura no Hit and Run,"School, Sports",Special,1,5.6,95,Neutral
20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",TV,26,6.13,134,Neutral
26163,Ganbare! Lulu Lolo 2nd Season,"Kids, Slice of Life",TV,26,4.56,111,Neutral
31753,Ganbare! Lulu Lolo 3rd Season,"Kids, Slice of Life",TV,10,6.29,114,Neutral
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",TV,13,5.65,139,Neutral
9886,Ganbare! Moudouken Serve,Slice of Life,Special,1,5.8,92,Neutral
16908,Ganbare! Oden-kun,Comedy,TV,102,5.83,97,Neutral
10995,Ganbare!! Nattou-san,Comedy,TV,4,5.75,84,Neutral
32835,Ganbare!! Tabuchi-kun!!,"Comedy, Sports",Movie,1,6.0,51,Neutral
33325,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,"Comedy, Sports",Movie,1,5.78,48,Neutral
18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,"Comedy, Sports",Movie,1,5.33,81,Neutral
31237,Ganbare-bu Next!,"Comedy, Sports",TV,6,5.36,70,Neutral
18319,Gancheopjamneun Ttorijanggun,"Action, Drama, Sci-Fi, Shounen",Movie,1,4.78,71,Neutral
29503,Gararin to Gororin,"Kids, Music",Special,1,3.38,52,Negative
30362,Garon,Sci-Fi,Movie,1,6.8,187,Neutral
20243,Gatapishi,"Comedy, Slice of Life",TV,199,7.07,102,Positive
12451,Gattai Robot Atranger,Mecha,OVA,1,4.77,115,Neutral
32581,Gaza: Changing the World,"Drama, Supernatural",ONA,1,5.14,94,Neutral
24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,"Comedy, Fantasy",Movie,1,6.71,293,Neutral
21525,Geba Geba Shou Time!,Comedy,OVA,1,5.0,50,Neutral
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.66,214,Neutral
8158,Gegege no Kitarou: Jigoku-hen,"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,7,6.23,205,Neutral
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,"Adventure, Demons, Super Power, Supernatural",Movie,1,5.91,206,Neutral
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,5.13,103,Neutral
8156,Gegege no Kitarou: Obake Nighter,"Adventure, Comedy, Fantasy, Horror, Sports, Supernatural",Movie,1,6.56,202,Neutral
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.53,221,Neutral
8153,Gegege no Kitarou: Youkai Daisensou,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.38,200,Neutral
28103,Gegege no Kitarou: Youkai Japan Rally 3D,"Adventure, Cars, Fantasy, Supernatural",Movie,1,4.3,107,Neutral
18527,Gekikara Gag Gekijou: Tabasco Shower,"Comedy, Ecchi",OVA,2,4.83,82,Neutral
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",TV,17,7.17,107,Positive
33823,Genbaku Dome Monogatari,"Drama, Historical",OVA,1,7.0,21,Positive
32775,Gene,Music,Music,1,3.95,68,Negative
4470,Gene Diver,"Action, Adventure, Shounen",TV,56,6.3,182,Neutral
29665,Genei Toshi,Dementia,Movie,1,4.13,98,Neutral
8233,Genji,"Historical, Magic, Romance",OVA,2,6.38,383,Neutral
30061,Genki Bakuhatsu Ganbaruger: Hyakka,"Action, Mecha, Shounen",OVA,1,6.14,70,Neutral
25609,Genki Genki Non-tan,"Kids, Music",TV,15,6.17,56,Neutral
25611,Genki Genki Non-tan (2004),"Kids, Music",TV,10,6.0,53,Neutral
25615,Genki Genki Non-tan (2006),"Kids, Music",TV,10,6.0,53,Neutral
25617,Genki Genki Non-tan: Deka Deka Arigatou,"Kids, Music",OVA,1,6.75,46,Neutral
25619,Genki Genki Non-tan: Spoon Tan Tan Tan,"Kids, Music",OVA,1,6.0,48,Neutral
25613,Genki Genki Non-tan: Utaou! Christmas,"Kids, Music",OVA,1,6.0,48,Neutral
10540,Genki!! Ekoda-chan,Comedy,TV,22,5.5,189,Neutral
27921,Genkichi Jiisan to Kogitsune,"Drama, Kids",OVA,1,6.6,54,Neutral
23265,Genroku Koi Moyou: Sankichi to Osayo,"Adventure, Romance",Movie,1,4.93,108,Neutral
2691,Gensei Shugoshin P-hyoro Ikka,"Adventure, Fantasy",Movie,1,6.0,150,Neutral
25363,Gensei Shugoshin P-hyoro Ikka OVA,"Adventure, Fantasy, Shoujo",OVA,3,5.25,81,Neutral
30042,Geori-eui Mubeopja,"Action, Martial Arts",Movie,1,5.53,179,Neutral
9351,Geunyeoneun Yeppeotda,"Comedy, Drama, Romance",Movie,1,6.65,141,Neutral
10882,Ghost Messenger,"Action, Fantasy",OVA,6,6.91,960,Neutral
30278,Ghost Messenger Movie,"Action, Fantasy",Movie,1,5.67,229,Neutral
19501,Giga Tribe,"Comedy, Parody, Shounen, Super Power",TV,39,5.5,106,Neutral
34464,Gijinka de Manabo!,"Comedy, Sci-Fi",ONA,1,5.29,25,Neutral
26283,Gin no Rousokutate,"Drama, Kids",OVA,1,4.36,104,Neutral
9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.54,207,Neutral
9388,Ginga Hyouryuu Vifam: Atsumatta 13-nin,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.07,123,Neutral
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,"Action, Comedy, Parody, Police",Special,1,6.0,126,Neutral
9387,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.0,123,Neutral
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,"Action, Mecha, School, Sci-Fi, Seinen, Space",Movie,1,7.0,1849,Positive
31385,Ginga Shounen Tai,"Action, Adventure, Kids, Space",TV,92,6.38,79,Neutral
28733,Ginga Tetsudou 999 (ONA),"Adventure, Drama, Sci-Fi, Space",ONA,6,6.47,291,Neutral
30481,Ginga Tetsudou 999 for Planetarium,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.8,231,Neutral
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.53,206,Neutral
27651,Ginga Tetsudou 999: Niji no Michishirube,"Drama, Sci-Fi",Movie,1,6.62,187,Neutral
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,"Adventure, Drama, Sci-Fi, Space",Special,1,6.22,175,Neutral
34205,GJ8 Man,"Comedy, Supernatural",ONA,Unknown,5.0,53,Neutral
23661,Glass no Chikyuu wo Sukue Unico Tokubetsu-hen,"Fantasy, Kids",Movie,1,6.61,148,Neutral
27621,Glass no Kamen Desu ga to Z,"Comedy, Parody",TV,14,6.02,273,Neutral
33501,Go Go Smile Anime,"Comedy, Music",Special,6,4.71,43,Neutral
23245,Go Go Toraemon,"Comedy, Sports",OVA,1,4.7,57,Neutral
19169,Go! Go! Kadendanshi,"Action, Seinen",ONA,78,5.25,136,Neutral
23857,Go! Go! Kadendanshi 2nd Season,"Action, Seinen",ONA,78,5.25,82,Neutral
29497,Go! Go! Vejitan,"Kids, Sci-Fi, Space",Special,1,5.33,39,Neutral
31505,Go! Samurai,"Action, Samurai",ONA,1,6.6,108,Neutral
23107,GO-GO Tamagotchi!,"Comedy, Fantasy, Kids",TV,50,7.17,198,Positive
24905,Go-hiki no Kobuta to Charleston,Music,Music,1,4.0,85,Neutral
29918,Go-hiki no Kozaru-tachi,Demons,Movie,1,3.88,78,Negative
20703,Goannai Shimasu Another World e,Slice of Life,OVA,1,6.08,84,Neutral
31692,Gogulyeoui Jeolm-eun Musadeul,Historical,TV,Unknown,4.75,35,Neutral
22669,Gohan Kaijuu Pap,"Action, Comedy, Kids",TV,Unknown,4.25,104,Neutral
26267,Goi-sensei to Tarou,"Drama, Kids, School",OVA,1,6.0,59,Neutral
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,Comedy,ONA,3,5.5,60,Neutral
23815,Gokuu no Daibouken Pilot,"Comedy, Fantasy",Special,1,5.22,85,Neutral
7177,Gokyoudai Monogatari,Comedy,TV,32,6.5,181,Neutral
16778,Gold Pencil And Alien Boy,"Adventure, Kids, Space",Movie,1,3.56,73,Negative
10323,Golden Kids,"School, Sports",ONA,2,4.61,138,Neutral
29924,Goman-hiki,Kids,Movie,100,7.0,56,Positive
26105,"Gomen ne, Mii-chan","Drama, Kids",OVA,1,7.5,47,Positive
30410,Gon 2nd Season,"Action, Adventure, Kids",TV,26,5.92,141,Neutral
9535,Gongitsune,Adventure,Movie,1,7.22,312,Positive
16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",Movie,1,4.0,76,Neutral
31699,Good Morning!!! Doronjo,"Comedy, Parody",TV,225,6.0,135,Neutral
24093,Gorillaman,"Comedy, School, Seinen",OVA,2,6.4,88,Neutral
7781,Gothicmade: Hana no Utame,"Mecha, Romance, Sci-Fi",Movie,1,5.93,2306,Neutral
5477,Gozonji! Gekkou Kamen-kun,"Comedy, Parody, Sci-Fi",TV,25,7.0,178,Positive
27521,Gra-P &amp; Rodeo,"Comedy, Music",TV,61,5.6,163,Neutral
33290,Gra-P &amp; Rodeo 2nd Season,"Comedy, Music",TV,Unknown,3.92,157,Negative
32834,Gra-P &amp; Rodeo: Band wo P,"Comedy, Music",Special,1,3.11,68,Negative
30106,Graphillion: Kazoeage Oneesan wo Sukue,Kids,ONA,1,3.75,87,Negative
29355,Grasshopper Monogatari,"Kids, Music",Music,1,4.18,65,Neutral
30602,Great Hunt,"Comedy, Music",TV,6,4.75,73,Neutral
5934,Greed,"Adventure, Fantasy",OVA,1,5.51,183,Neutral
16027,Greek Roman Sinhwa: Olympus Guardian,"Adventure, Fantasy, Historical",TV,39,6.57,275,Neutral
9501,Greek Roman Sinhwa: Olympus Guardian (Movie),"Adventure, Fantasy, Historical",Movie,1,6.0,198,Neutral
19457,Green Saver,"Adventure, Kids",TV,26,5.43,77,Neutral
31263,Grim,Dementia,Movie,1,4.32,121,Neutral
19751,Gu-Gu Ganmo (Movie),Comedy,Movie,1,5.58,69,Neutral
11995,Guilstein,"Action, Horror, Sci-Fi",Movie,1,5.33,286,Neutral
31510,Guitar,,Movie,1,4.11,47,Neutral
28347,Guitar Shoujo!,Slice of Life,Special,1,4.54,134,Neutral
10270,Gun-dou Musashi Recap,"Adventure, Fantasy, Samurai",Special,1,4.62,227,Neutral
18521,GUNbare! Game Tengoku 2 the Movie,"Action, Adventure, Comedy",OVA,1,5.09,88,Neutral
24053,Gunners,"Action, Mecha",ONA,1,4.51,102,Neutral
8195,Guru Guru Town Hanamaru-kun,Kids,TV,101,6.53,157,Neutral
26089,Gutchonpa Omoshiro Hanashi,Kids,TV,5,6.67,44,Neutral
30979,Hachikadzuki-hime,"Drama, Fantasy, Historical, Kids",OVA,1,7.0,34,Positive
18353,Hadakya no Otonosama,"Kids, Slice of Life",ONA,2,3.34,104,Negative
30046,Hadashi Neko,"Adventure, Comedy",Special,1,4.79,96,Neutral
16752,Haedori Daemoheom,"Adventure, Drama, Military",Movie,1,5.1,65,Neutral
26289,Hage,"Drama, Kids, School",OVA,1,6.43,64,Neutral
8500,Haguregumo,"Comedy, Historical, Seinen",Movie,1,6.71,221,Neutral
26295,Haha Uzura,"Drama, Kids",OVA,1,8.5,44,Positive
33474,Haha wo Tazunete Sanzenri (Movie),"Adventure, Drama, Historical, Slice of Life",Movie,1,6.81,105,Neutral
23585,Haha wo Tazunete Sanzenri Specials,"Adventure, Drama, Slice of Life",Special,2,6.14,138,Neutral
8764,Hajime Ningen Gon,"Comedy, Historical",TV,39,6.46,129,Neutral
8763,Hajime Ningen Gyatoruz,"Comedy, Historical",TV,77,6.47,170,Neutral
10246,Hajimete no Christmas,Kids,Special,1,6.3,89,Neutral
33335,Hajimete no Eigo: Nippon Mukashibanashi,"Fantasy, Kids",OVA,18,8.17,93,Positive
33349,Hajimete no Eigo: Sekai Meisaku Douwa,"Fantasy, Kids",OVA,18,5.33,33,Neutral
18937,Hakken Taiken Daisuki! Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",TV,101,6.85,120,Neutral
29972,Hakuchuu Meikyuu,Dementia,ONA,1,3.02,99,Negative
19495,Hakusai Anime,"Comedy, Romance, School, Slice of Life",ONA,3,6.56,260,Neutral
31255,Hakusai Anime Special,"Comedy, School",Special,1,4.75,67,Neutral
11673,Hal no Fue,"Adventure, Kids",Movie,1,6.44,202,Neutral
29507,Hamster Sam,"Kids, Music",TV,4,6.0,42,Neutral
19463,Hamuko Mairu!,"Adventure, Comedy",OVA,1,4.6,56,Neutral
25095,Hana Ichi Monme,"Adventure, Kids",OVA,3,7.25,44,Positive
17223,Hana no Asukagumi! 2: Lonely Cats Battle Royale,"Adventure, Drama, Shoujo",OVA,1,5.3,112,Neutral
20239,Hana no Kakarichou,"Comedy, Seinen, Slice of Life",TV,25,6.5,71,Neutral
9862,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,"Adventure, Fantasy, Magic, Shoujo",Movie,1,5.51,213,Neutral
20873,Hana no Zundamaru,"Comedy, Martial Arts, Parody",ONA,8,5.1,145,Neutral
22953,Hana no Zundamaru: Junk,"Comedy, Martial Arts, Parody",ONA,3,3.96,96,Negative
23709,Hana to Shounen,Fantasy,OVA,1,7.25,55,Positive
8336,Hanakappa,"Comedy, Kids",TV,Unknown,5.42,185,Neutral
17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,"Comedy, Kids",Movie,1,6.2,92,Neutral
30927,"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi","Drama, Fantasy, Kids",OVA,1,4.67,35,Neutral
26341,Hanamaru Koutsuu Anzen,"Drama, Kids",OVA,1,6.17,56,Neutral
30086,Hanasaka Jiisan,"Comedy, Drama",Movie,1,4.26,105,Neutral
9811,Hanasaka Tenshi Tenten-kun,"Comedy, Fantasy",TV,43,6.75,109,Neutral
23651,Hanawa Hekonai Kappa Matsuri,"Comedy, Kids",Movie,1,6.6,72,Neutral
33885,Hane (2016),Music,Music,1,5.24,66,Neutral
29271,Hangyodon no 007/2: Doctor Sunday Arawaru no Maki,"Kids, Parody",OVA,1,7.0,51,Positive
22563,Hangyodon no Hadaka no Ou-sama,"Fantasy, Kids",OVA,1,5.91,86,Neutral
29273,Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,"Historical, Kids",OVA,1,5.7,58,Neutral
29267,Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,"Kids, Sci-Fi",OVA,1,5.55,45,Neutral
29269,Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,"Kids, Sci-Fi",OVA,1,5.67,50,Neutral
28575,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.","Drama, Historical, Kids",OVA,1,7.0,44,Positive
12643,Happening Star ☆,"Comedy, Sci-Fi",OVA,1,5.25,74,Neutral
30861,Happy Bogeys,,Movie,12,8.17,38,Positive
32783,Happy Hour,Music,Music,1,4.24,69,Neutral
30411,Happy Jozy,Comedy,TV,Unknown,5.38,211,Neutral
11545,Happyakuyachou Hyouri Kewaishi,"Drama, Historical",TV,16,5.68,200,Neutral
15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",TV,46,7.15,117,Positive
28759,Harbor Tale,"Adventure, Fantasy",Movie,1,7.67,65,Positive
24877,Hare Tokidoki Buta,"Comedy, Kids",Movie,1,4.7,67,Neutral
20529,Harinezumi,Music,Music,1,5.34,125,Neutral
17667,Harisu no Kaze,"Comedy, School",TV,70,6.44,98,Neutral
9807,Harley Spiny,Kids,TV,140,6.06,93,Neutral
31583,Haruko no Bouken,Dementia,Movie,1,3.9,129,Negative
34412,Hashiri Hajimeta bakari no Kimi ni,Music,Music,1,6.76,239,Neutral
29499,Hasu no Yousei: Bonyo Bonyo,"Fantasy, Kids",Special,1,7.0,41,Positive
3251,Hatara Kids Mai Ham Gumi,"Action, Kids",TV,50,5.54,190,Neutral
10539,Hato no Oyome-san,Comedy,TV,22,3.62,168,Negative
26141,Hato yo: Hiroshima no Sora wo,"Historical, Kids",OVA,1,8.5,71,Positive
33059,Hawaiian Rock&#039;n Roll,"Kids, Music",Music,1,5.2,40,Neutral
10603,Hayabusa: Back to the Earth,Historical,Movie,1,5.8,125,Neutral
10602,Hayabusa: Back to the Earth - Kikan,Historical,Movie,1,4.3,119,Neutral
10623,Hayan Ma-eum Baeggu,Adventure,TV,13,7.06,359,Positive
5930,Hayou no Ken: Shikkoku no Mashou,"Fantasy, Shoujo, Supernatural",OVA,2,5.79,182,Neutral
23015,Hazedon,"Adventure, Comedy, Kids",TV,26,5.8,61,Neutral
27693,Heart Cocktail,"Romance, Seinen",TV,77,6.36,150,Neutral
21121,Heart Cocktail Again,"Romance, Seinen",OVA,1,6.38,79,Neutral
10964,Heavy,"Action, Drama, Sports",Movie,1,6.2,140,Neutral
33562,Heibai Wushang,"Action, Comedy, Supernatural",TV,12,7.6,216,Positive
28749,Heijoukyou: Yasukerashi Miyako,Historical,Movie,1,7.0,99,Positive
2750,Heisei Inu Monogatari Bow Movie,"Adventure, Comedy",Movie,1,6.57,140,Neutral
24257,Heisei no Cinderella: Kiko-sama Monogatari,"Historical, Romance",Special,1,5.06,86,Neutral
18389,Heisei Policemen!!,"Comedy, Police",ONA,6,5.78,147,Neutral
19961,Heisei Tensai Bakabon,"Comedy, Slice of Life",TV,46,6.77,156,Neutral
24465,Heli-Tako Puu-chan,"Comedy, Kids",TV,42,6.86,61,Neutral
18587,Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai,Kids,OVA,1,6.04,155,Neutral
30264,Hello Kitty no Cinderella (OVA),"Fantasy, Kids",OVA,1,5.83,99,Neutral
22455,Hello Kitty no Circus ga Yatte Kita,"Fantasy, Kids",OVA,1,6.51,113,Neutral
22457,Hello Kitty no Fushigi na Mizuumi,"Fantasy, Kids",OVA,1,6.35,90,Neutral
29535,Hello Kitty no Hajimete no Christmas Cake,Kids,OVA,1,6.17,65,Neutral
18085,Hello Kitty no Hakuchou no Ouji,"Fantasy, Kids",OVA,1,6.26,143,Neutral
22489,Hello Kitty no Hansel to Gretel,"Fantasy, Kids",OVA,1,5.76,117,Neutral
18031,Hello Kitty no Happy! Kasou Taikai,Kids,OVA,1,6.43,110,Neutral
22481,Hello Kitty no Kieta Santa-san no Boushi,"Fantasy, Kids",OVA,1,6.55,103,Neutral
18823,Hello Kitty no Kieta Santa-san no Okurimono,Kids,OVA,1,5.59,110,Neutral
18083,Hello Kitty no Kurumi Wari Ningyou,"Fantasy, Kids",OVA,1,6.06,126,Neutral
17953,Hello Kitty no London ni Orita Uchuujin,Kids,OVA,1,6.3,104,Neutral
22479,Hello Kitty no Mahou no Ringo,"Fantasy, Kids",OVA,1,6.81,101,Neutral
22487,Hello Kitty no Match Uri Shoujo,"Fantasy, Kids",OVA,1,6.91,134,Neutral
18589,Hello Kitty no Minna no Mori wo Mamore!,Kids,OVA,1,6.61,111,Neutral
29539,Hello Kitty no Minna no Tanoshii Natsuyasumi,"Fantasy, Kids",OVA,1,6.8,60,Neutral
22447,Hello Kitty no Momotarou,"Fantasy, Kids",OVA,1,5.93,106,Neutral
22449,Hello Kitty no Nagagutsu wo Naita Neko,"Fantasy, Kids",OVA,1,6.04,102,Neutral
17955,Hello Kitty no Nemureru Mori no Bijo,"Fantasy, Kids",OVA,1,6.64,159,Neutral
29537,Hello Kitty no Okaze wo Hiita Santa-san,"Fantasy, Kids",OVA,1,6.57,59,Neutral
22491,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,"Fantasy, Kids",OVA,1,6.0,103,Neutral
32622,Hello Kitty no Oyayubi-hime,"Adventure, Fantasy, Kids",Movie,1,5.14,41,Neutral
17481,Hello Kitty no Oyayubi-hime (OVA),"Fantasy, Kids",OVA,1,5.83,140,Neutral
17957,Hello Kitty no Papa Nante Daikirai,"Kids, Slice of Life",OVA,1,6.63,124,Neutral
22483,Hello Kitty no Sanbiki no Kobuta,"Fantasy, Kids",OVA,1,6.33,95,Neutral
29541,Hello Kitty no Santa-san ga Futari Ita,"Fantasy, Music",OVA,1,6.6,57,Neutral
18829,Hello Kitty no Shiawase no Aoi Hotaru,Kids,OVA,1,6.0,100,Neutral
18825,Hello Kitty no Shiawase no Tulip,Kids,Special,1,6.14,109,Neutral
17951,Hello Kitty no Shirayuki-hime,"Fantasy, Kids",OVA,1,6.31,152,Neutral
30263,Hello Kitty no Shirayuki-hime (OVA),"Fantasy, Kids",OVA,1,6.27,99,Neutral
22459,Hello Kitty no Shoukoujo,"Fantasy, Kids",OVA,1,6.47,94,Neutral
9770,Hello Kitty no Stump Village,"Fantasy, Kids",TV,26,5.67,210,Neutral
18029,Hello Kitty no Suteki na Kyoudai,"Fantasy, Kids",OVA,1,6.94,123,Neutral
22477,Hello Kitty no Tomatta Big Ben,"Fantasy, Kids",OVA,1,6.67,102,Neutral
22445,Hello Kitty no Yappari Mama ga Suki,"Fantasy, Kids",OVA,1,6.64,96,Neutral
22485,Hello Kitty no Yuki no Joou,"Fantasy, Kids",OVA,1,6.18,113,Neutral
22461,Hello Kitty no Yume Dorobou,"Fantasy, Kids",OVA,1,6.05,99,Neutral
22495,Hello Kitty no Yume no Oshiro no Ouji-sama,"Fantasy, Kids",OVA,1,6.21,90,Neutral
18033,Hello Kitty no Yuubinya-san Arigatou,"Fantasy, Kids",OVA,1,6.23,109,Neutral
25871,Hello Kitty to Issho,"Comedy, Kids, Slice of Life",OVA,16,6.04,100,Neutral
30064,Hello Kitty to Miyou: Aesop Monogatari,"Fantasy, Kids",OVA,4,5.25,65,Neutral
18827,Hello Kitty: Mahou no Mori no Ohimesama,"Fantasy, Kids, Magic",Movie,1,6.36,141,Neutral
11521,Hello Kitty: Ringo no Mori no Fantasy,"Comedy, Fantasy, Kids",TV,13,5.84,201,Neutral
22439,Hello Kitty: Ringo no Mori no Mystery,"Comedy, Kids, Mystery",TV,13,5.94,110,Neutral
22441,Hello Kitty: Ringo no Mori to Parallel Town,"Comedy, Fantasy, Kids",TV,27,6.38,115,Neutral
31585,Henkei Sakuhin Dai 2-ban,Dementia,Movie,1,2.69,92,Negative
29181,Henna Ie!,"Kids, Music",Music,1,3.33,80,Negative
4417,Hennako-chan,Comedy,ONA,6,6.04,129,Neutral
28353,Henteko na Volunteer,"Drama, Slice of Life",OVA,1,8.33,44,Positive
16552,Heong-geuli Beseuteu 5,Sports,Movie,1,4.5,81,Neutral
30512,Hero Company,"Comedy, Seinen",OVA,2,5.21,519,Neutral
11203,Hero Hero-kun,"Adventure, Comedy, Game, Kids",TV,104,6.33,101,Neutral
18273,Heungnyongwanggwa Bihodongja,"Action, Adventure, Martial Arts, Shounen",Movie,1,3.8,98,Negative
15479,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",TV,26,6.32,144,Neutral
28563,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,"Drama, Kids",OVA,1,8.4,49,Positive
23659,Hi no Tori: Hagoromo-hen,Drama,Movie,1,6.42,139,Neutral
23675,Hi no Tori: Kizuna-hen,"Fantasy, Kids",Special,1,7.56,138,Positive
32645,Hi no Tori: Reimei-hen,"Adventure, Drama, Fantasy, Historical",Movie,1,7.44,68,Positive
26111,Hibike! Wadaiko,"Drama, Kids",OVA,1,6.78,307,Neutral
26099,Hidamari no Ie,"Drama, Kids",OVA,1,7.0,65,Positive
2694,Hidamari no Ki,"Drama, Historical",TV,25,6.27,608,Neutral
8967,Hidari no O&#039;Clock!!,Drama,OVA,2,6.59,124,Neutral
34222,Higanjima X,"Fantasy, Horror, Seinen, Vampire",ONA,12,5.14,160,Neutral
24089,High School Jingi,"Action, Comedy, Seinen",OVA,1,5.0,84,Neutral
9882,High School Mystery: Gakuen Nanafushigi,"Horror, Mystery",TV,41,7.14,344,Positive
32943,Hikari: Kariya wo Tsunagu Monogatari,Sports,Special,1,5.52,171,Neutral
33217,Hikaru Genji: Paradise Ginga,"Music, Space",Music,1,4.4,74,Neutral
33215,Hikaru Genji: Taiyou ga Ippai,"Adventure, Music",Music,1,3.73,59,Negative
33580,Hikaru no Gen-chan,"Historical, Kids, Music",Music,1,4.58,38,Neutral
